partida_id,temporada,serie,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,motivo_completo,categoria_infracao,tipo_cartao_detalhe
226,2024,B,23,Crb,crb,Amarelo,Chayene Medeiros Oliveira Santos,chayene_medeiros_oliveira_santos,14,7,0,7,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calcar seu adversário de maneira temerária.,falta_temeraria,
226,2024,B,23,Chapecoense,chapecoense,Amarelo,Mailton dos Santos de Sa,mailton_dos_santos_de_sa,98,21,0,21,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calcar de forma temerária seu adversário.,falta_temeraria,
226,2024,B,23,Crb,crb,Amarelo,Matheus Albino Carneiro,matheus_albino_carneiro,12,37,0,37,1T,A3.  Retardar o reinício do jogo  - Por retardar a preposição de bola em jogo.,cera_retardar,
226,2024,B,23,Chapecoense,chapecoense,Amarelo,Bruno Leonardo dos Santos Covas,bruno_leonardo_dos_santos_covas,33,45,1,46,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma entrada de forma temerária em seu adversário.,falta_temeraria,
226,2024,B,23,Crb,crb,Amarelo,Willian Prado Camargo,willian_prado_camargo,13,13,0,58,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calcar seu adversário de forma temerária na disputa de bola.,falta_temeraria,
226,2024,B,23,Chapecoense,chapecoense,Amarelo,Marcelo Rodrigues Souza,marcelo_rodrigues_souza,79,18,0,63,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Cometer atitude antidesportiva agarrando seu adversário de forma acintosa.,conduta_antidesportiva,
226,2024,B,23,Crb,crb,Amarelo,Romulo da Silva Machado,romulo_da_silva_machado,17,26,0,71,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por cometer atitude antidesportiva agarrando acintosamente sue adversário.,conduta_antidesportiva,
226,2024,B,23,Chapecoense,chapecoense,Amarelo,Gilmar Dal Pozzo,gilmar_dal_pozzo,TC,33,0,78,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar ao fazer gestos de soco no ar.,reclamacao,
226,2024,B,23,Crb,crb,Amarelo,Wanderson Santos Pereira,wanderson_santos_pereira,37,34,0,79,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor com uso de infração.,outro,
226,2024,B,23,Chapecoense,chapecoense,Amarelo,Italo de Vargas da Rosa,italo_de_vargas_da_rosa,37,36,0,81,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calcar seu adversário de maneira temerária.,falta_temeraria,
226,2024,B,23,Crb,crb,Amarelo,Saimon Pains Tormen,saimon_pains_tormen,4,40,0,85,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por cometer falta temerária em seu adversário.,falta_temeraria,
226,2024,B,23,Crb,crb,Amarelo,Rafael Bilu Mudesto,rafael_bilu_mudesto,10,90,3,93,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por cometer atitude anti desportiva.,outro,
227,2024,B,23,Sport,sport,Amarelo,Luciano Silva Santos,luciano_silva_santos,43,17,0,17,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de forma temerária na disputa da bola.,falta_temeraria,
227,2024,B,23,Brusque,brusque,Amarelo,Mateus Cardoso Francisco,mateus_cardoso_francisco,97,24,0,24,1T,"A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Brusque,brusque,Amarelo,Paulo Roberto Moccelin,paulo_roberto_moccelin,94,3,0,48,2T,"A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Brusque,brusque,Amarelo,Lorran Rosendo Rangel Soares,lorran_rosendo_rangel_soares,30,33,0,78,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Sport,sport,Amarelo,Lucas Rafael Araujo Lima,lucas_rafael_araujo_lima,19,38,0,83,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Sport,sport,Amarelo,Allyson Aires dos Santos,allyson_aires_dos_santos,2,41,0,86,2T,"A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear o seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Brusque,brusque,Amarelo,Rodrigo Pollero Lopez,rodrigo_pollero_lopez,99,90,2,92,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada em seu adversário, de forma temerária, na disputa de bola.",falta_temeraria,
227,2024,B,23,Sport,sport,Vermelho,Lucas Rafael Araujo Lima,lucas_rafael_araujo_lima,19,90,5,95,2T,A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Por impedir um ataque promissor segurando seu adversário na disputa da bola. informo que o atleta saiu de campo normalmente. Confederação Brasileira de Futebol Publicação da Súmula: 29/08/2024 14:06 Emissão desta via: 29/08/2024 14:06 Página 2/3,falta_temeraria,2º Cartão Amarelo
228,2024,B,23,Avaí,avai,Amarelo,Gustavo Vilar dos Santos,gustavo_vilar_dos_santos,14,8,0,53,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária, na disputa de bola.",falta_temeraria,
228,2024,B,23,Avaí,avai,Amarelo,Tiago Pagnussat,tiago_pagnussat,3,14,0,59,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária, na disputa de bola.",falta_temeraria,
228,2024,B,23,Coritiba S.a.f.,coritiba_s_a_f,Amarelo,Sebastian Gomez Londono,sebastian_gomez_londono,19,27,0,72,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária, na disputa de bola.",falta_temeraria,
229,2024,B,23,Paysandu,paysandu,Amarelo,Guilherme Macedo dos Anjos,guilherme_macedo_dos_anjos,AT,18,0,18,1T,A4.  Infringir persistentemente as regras do jogo  - Persistir em ficar em pé no banco de reservas e ir em direção ao árbitro.,outro,
229,2024,B,23,Mirassol,mirassol,Amarelo,Francisco Hyun Sol Kim,francisco_hyun_sol_kim,10,33,0,33,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra seu advserásio de maneira temerária na disputa de bola.,falta_temeraria,
229,2024,B,23,Paysandu,paysandu,Amarelo,Juan Ramon Cazares Sevillano,juan_ramon_cazares_sevillano,10,36,0,36,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra seu advserásio de maneira temerária na disputa de bola.,falta_temeraria,
229,2024,B,23,Mirassol,mirassol,Vermelho,Francisco Hyun Sol Kim,francisco_hyun_sol_kim,10,14,0,59,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Ao cometer uma falta tática impedindo um ataque promissor. informo que o jogador expulso deixou o campo de jogo normalmente. Confederação Brasileira de Futebol Publicação da Súmula: 29/08/2024 12:48 Emissão desta via: 29/08/2024 12:48 Página 2/3,outro,2º Cartão Amarelo
229,2024,B,23,Paysandu,paysandu,Amarelo,Bryan Borges Mascarenhas,bryan_borges_mascarenhas,21,18,0,63,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear o adversário com o braço de maneira temerária na disputa de bola.,falta_temeraria,
229,2024,B,23,Paysandu,paysandu,Amarelo,Yeferson Agustin Quintana Alonso,yeferson_agustin_quintana_alonso,3,30,0,75,2T,A1.  Praticar uma das seguintes ações - Atitude antidesportiva ao pegar com a mão na bola.,mao_intencional,
229,2024,B,23,Mirassol,mirassol,Amarelo,Alex Roberto Santana Rafael,alex_roberto_santana_rafael,23,90,5,95,2T,A3.  Retardar o reinício do jogo  - Retardar o reinício do jogo. AT - Assistente Técnico,cera_retardar,
230,2024,B,23,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Eduardo Jacinto de Biasi,eduardo_jacinto_de_biasi,21,31,0,31,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Entrada temerária na disputa de bola,falta_temeraria,
230,2024,B,23,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Patrick Marcos de Sousa Freitas,patrick_marcos_de_sousa_freitas,4,45,4,49,1T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por atingir seu adversário de maneira temeraria,falta_temeraria,
230,2024,B,23,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Renato Palm da Silveira,renato_palm_da_silveira,33,17,0,62,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por atingir com o braço de maneira temeraria,falta_temeraria,
230,2024,B,23,Ceará,ceara,Amarelo,Saulo Rodrigues da Silva,saulo_rodrigues_da_silva,73,27,0,72,2T,A4.1.  Cometer um número de diferentes infrações - ´por rodizio de faltas,outro,
230,2024,B,23,Ceará,ceara,Amarelo,Matheus Bahia Santos,matheus_bahia_santos,79,32,0,77,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar das decisões da arbitragem,reclamacao,
230,2024,B,23,Ceará,ceara,Amarelo,David Ricardo Loiola da Silva,david_ricardo_loiola_da_silva,4,35,0,80,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar das decisões da arbitragem,reclamacao,
230,2024,B,23,Ceará,ceara,Amarelo,Ramon Menezes Roma,ramon_menezes_roma,40,43,0,88,2T,A6.  Entrar ou retornar ao campo de jogo sem a permissão do árbitro - Entrar em campo sem autorização,outro,
231,2024,B,24,Goiás,goias,Amarelo,Marcos Antonio Almeida Silva,marcos_antonio_almeida_silva,77,1,0,1,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de forma temerária na disputa de bola.,falta_temeraria,
231,2024,B,24,Paysandu,paysandu,Amarelo,Lucas Jaques Varone Maia,lucas_jaques_varone_maia,27,3,0,3,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de forma temerária na disputa de bola.,falta_temeraria,
231,2024,B,24,Goiás,goias,Amarelo,Edson Felipe da Cruz,edson_felipe_da_cruz,19,31,0,76,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de forma temerária na disputa de bola.,falta_temeraria,
231,2024,B,24,Goiás,goias,Amarelo,Leonardo Oliveira de Morais,leonardo_oliveira_de_morais,MG,90,1,91,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por levantar do banco de reservas para reclamar das decisões da arbitragem com gestos e palavras. MG - Massagista,reclamacao,
232,2024,B,24,Coritiba S.a.f.,coritiba_s_a_f,Amarelo,Jose Gabriel dos Santos Silva,jose_gabriel_dos_santos_silva,8,44,0,44,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por atingir seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
233,2024,B,24,America Saf,america_saf,Amarelo,Marlon Matheus Lopes do Nascimento,marlon_matheus_lopes_do_nascimento,6,42,0,42,1T,A1.24.  Outro motivo - Por golpear seu adversário com uso indevido dos braços em uma ação temerária.,falta_temeraria,
233,2024,B,24,America Saf,america_saf,Amarelo,Eder Ferreira Graminho,eder_ferreira_graminho,33,6,0,51,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço em um adversário de maneira temerária na disputa de bola.,falta_temeraria,
233,2024,B,24,Mirassol,mirassol,Amarelo,Isaque Elias Brito,isaque_elias_brito,14,22,0,67,2T,A3.  Retardar o reinício do jogo  - Retardar o reinicio do jogo.,cera_retardar,
233,2024,B,24,Mirassol,mirassol,Amarelo,Gabriel Santana Pinto,gabriel_santana_pinto,27,40,0,85,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Desaprovar com palavras e gestos as decisões da arbitragem.,reclamacao,
233,2024,B,24,America Saf,america_saf,Amarelo,Daniel de Melo Araujo Junior,daniel_de_melo_araujo_junior,80,90,3,93,2T,A1.1.  Dar ou tentar dar um pontapé (chute\ um adversário de maneira temerária na disputa de bola.,falta_temeraria,
234,2024,B,24,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Wagner da Silva Souza,wagner_da_silva_souza,30,43,0,43,1T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear com o braço seu adversário de forma temerária na disputa de bola.,falta_temeraria,
234,2024,B,24,Vila Nova,vila_nova,Amarelo,Igor Henrique Martins Machado,igor_henrique_martins_machado,27,11,0,56,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
234,2024,B,24,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Oscar Ramon Ruiz Roa,oscar_ramon_ruiz_roa,17,43,0,88,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,cera_retardar,
234,2024,B,24,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Patrick Marcos de Sousa Freitas,patrick_marcos_de_sousa_freitas,4,45,0,90,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,cera_retardar,
234,2024,B,24,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Eduardo Jacinto de Biasi,eduardo_jacinto_de_biasi,21,90,1,91,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de forma temerária na disputa de bola. - PJ 8 Ralf de Souza Teles Vila Nova/GO A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar de forma acintosa contra as decisões da arbitragem.,reclamacao,
235,2024,B,24,Ponte Preta,ponte_preta,Amarelo,Jeferson Marinho dos Santos,jeferson_marinho_dos_santos,9,25,0,25,1T,A1.24.  Outro motivo - Calçar seu adversário de forma temerária.,falta_temeraria,
235,2024,B,24,Ponte Preta,ponte_preta,Amarelo,Elvis Vieira Araujo,elvis_vieira_araujo,10,44,0,44,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por protestar contra as decisões da arbitragem.,reclamacao,
235,2024,B,24,Ponte Preta,ponte_preta,Vermelho,Elvis Vieira Araujo,elvis_vieira_araujo,10,44,0,44,1T,"A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Expulso por, após ser advertido com cartão amarelo por protestar as decisões da arbitragem, em ato contínuo após a primeira advertência, de forma grosseira e desrespeitosa, gesticulando os braços, batendo na braçadeira de capitão com sua mão e dedo em riste, proferiu as seguintes palavras em alto tom de voz, repetidamente: ""eu posso falar contigo caralho, eu sou o capitão porra"". diante disso, apresentei o segundo cartão amarelo. Confederação Brasileira de Futebol Publicação da Súmula: 31/08/2024 00:36 Emissão desta via: 31/08/2024 00:36 Página 2/3",reclamacao,2º Cartão Amarelo
235,2024,B,24,Ponte Preta,ponte_preta,Amarelo,Joao Gabriel Vasconcelos Pinto,joao_gabriel_vasconcelos_pinto,20,30,0,75,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Segurar seu adversário de forma acintosa mostrando desrespeito ao jogo.,outro,
236,2024,B,24,Chapecoense,chapecoense,Amarelo,Guilherme Seefeldt Krolow,guilherme_seefeldt_krolow,35,18,0,18,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
236,2024,B,24,Chapecoense,chapecoense,Amarelo,Marcio Antonio de Sousa Junior,marcio_antonio_de_sousa_junior,7,4,0,49,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária contra seu adversário na disputa de bola.,falta_temeraria,
236,2024,B,24,Botafogo,botafogo,Amarelo,Douglas Baggio de Oliveira Costa,douglas_baggio_de_oliveira_costa,10,23,0,68,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária contra seu adversário na disputa de bola.,falta_temeraria,
236,2024,B,24,Botafogo,botafogo,Amarelo,Patrick de Carvalho Brey,patrick_de_carvalho_brey,16,27,0,72,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
236,2024,B,24,Chapecoense,chapecoense,Amarelo,Leonardo da Silva Vieira,leonardo_da_silva_vieira,12,30,0,75,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo na cobrança de um tiro de meta.,cera_retardar,
236,2024,B,24,Botafogo,botafogo,Amarelo,Thiago Argenton Telarolli,thiago_argenton_telarolli,FT,38,0,83,2T,"A1.24.  Outro motivo - Por abandonar sua área sem autorização, persistindo permanecer fora da mesma.",outro,
236,2024,B,24,Chapecoense,chapecoense,Amarelo,Tarik Michel Kedes Boschetti,tarik_michel_kedes_boschetti,31,90,2,92,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária contra seu adversário na disputa de bola. FT - Fisioterapeuta,falta_temeraria,
237,2024,B,24,Avaí,avai,Amarelo,Tiago Pagnussat,tiago_pagnussat,3,39,0,84,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar o seu adversário de forma temerária na disputa da bola.,falta_temeraria,
